imgs,k2,k3,k4,k5,k6,k7,k8,caption,palette
92062821_257051125433151_4757601114910872462_n.jpg,1,3,3,3,3,3,3,@defective_garments,"[[0.997259795665741, 0.9973502159118652, 0.9976516366004944], [0.06593376398086548, 0.08051609992980957, 0.17812800407409668], [0.5086931586265564, 0.48881298303604126, 0.5363567471504211], [0.8260377049446106, 0.7472145557403564, 0.6923635005950928], [0.2015594244003296, 0.2544825077056885, 0.38341519236564636]]"
91289517_919182268516028_1981510464112964031_n.jpg,1,1,1,1,1,1,1,#hystericglamour,"[[0.6671273708343506, 0.6074482202529907, 0.3945811092853546], [0.9990481734275818, 0.9988893270492554, 0.9977942705154419], [0.1670488715171814, 0.1598532795906067, 0.12291067838668823], [0.5284807085990906, 0.46872207522392273, 0.2833137810230255], [0.7430243492126465, 0.6889401078224182, 0.4655129611492157]]"
91488592_1295115520878310_663624770431114718_n.jpg,2,2,2,2,6,7,8,#isseymiyake,"[[0.45111218094825745, 0.11641436815261841, 0.14915722608566284], [0.9964667558670044, 0.9959007501602173, 0.9950094223022461], [0.7887104749679565, 0.18361613154411316, 0.1196458637714386], [0.9462734460830688, 0.6825330853462219, 0.23607757687568665], [0.9147456884384155, 0.42574626207351685, 0.15340140461921692]]"
91389890_122194492731877_7439357045919016955_n.jpg,2,2,2,2,6,7,8,@psychocandy27 x @l8nightdiaries,"[[0.9537131786346436, 0.7491189241409302, 0.39674893021583557], [0.9993854761123657, 0.9990847110748291, 0.9980291128158569], [0.8465609550476074, 0.5908501148223877, 0.2487887740135193], [0.2888672351837158, 0.1758890151977539, 0.08031296730041504], [0.9102838635444641, 0.7012537121772766, 0.35472458600997925]]"
92085227_110936353704351_6481752333258844396_n.jpg,2,2,2,2,6,7,8,@inconspicu0us,"[[0.9960895776748657, 0.9942600727081299, 0.9915180802345276], [0.13005292415618896, 0.11124247312545776, 0.14452648162841797], [0.7177402973175049, 0.6652079820632935, 0.6446754336357117], [0.7320578694343567, 0.12914025783538818, 0.16560494899749756], [0.9605166912078857, 0.7348674535751343, 0.13520187139511108]]"
91623470_1602627863224456_6581791819275350824_n.jpg,2,2,2,2,6,7,8,@hieromaar,"[[0.237432599067688, 0.5664412379264832, 0.5483693480491638], [0.9960930943489075, 0.9967597723007202, 0.9941678047180176], [0.25195902585983276, 0.30050110816955566, 0.2311672568321228], [0.9062685966491699, 0.28109708428382874, 0.5817070007324219], [0.6730617880821228, 0.8036773204803467, 0.7127612233161926]]"
91377541_2862924120439485_8675565602994967473_n.jpg,2,2,2,2,2,2,2,@syckli x @createdflo INSIDES jacket,"[[0.9983236789703369, 0.9978705644607544, 0.9980167150497437], [0.16086044907569885, 0.15972110629081726, 0.18399301171302795], [0.05897647142410278, 0.05634576082229614, 0.06633728742599487], [0.6520837545394897, 0.36287036538124084, 0.4393064081668854], [0.2547230124473572, 0.26340803503990173, 0.31112152338027954]]"
91372634_611801639404173_3665459595823264456_n.jpg,2,2,2,2,2,2,2,@swiftyvan,"[[0.877446174621582, 0.8527736663818359, 0.8120501041412354], [0.2598426342010498, 0.16151654720306396, 0.13649529218673706], [0.9992435574531555, 0.9988514184951782, 0.9982129335403442], [0.4931446611881256, 0.3689005970954895, 0.32023268938064575], [0.6946187019348145, 0.6060740947723389, 0.5539146661758423]]"
91257782_711585569668571_1924248100395388190_n.jpg,2,2,2,2,6,7,8,General Research 2001,"[[0.998630940914154, 0.9980972409248352, 0.9957799911499023], [0.9341277480125427, 0.7234547734260559, 0.09955987334251404], [0.4462389051914215, 0.33779022097587585, 0.2845218777656555], [0.9757577776908875, 0.7699186205863953, 0.16877862811088562], [0.8348805904388428, 0.7421004772186279, 0.5661447644233704]]"
91398728_787063501782334_1974617448248509302_n.jpg,2,2,2,2,2,4,4,@serenity4eternity,"[[0.9982426762580872, 0.9977919459342957, 0.9982993602752686], [0.603814959526062, 0.13957184553146362, 0.17970025539398193], [0.7981983423233032, 0.7411370277404785, 0.7797482013702393], [0.3254593014717102, 0.050185203552246094, 0.07001644372940063], [0.8303080797195435, 0.15551358461380005, 0.2221786379814148]]"
91473533_891643797949702_3902246136887487406_n.jpg,2,2,2,2,2,2,2,@_neour Rose Filled Puffer,"[[0.9879361987113953, 0.9858930110931396, 0.9897918105125427], [0.47210320830345154, 0.40750059485435486, 0.385601282119751], [0.8326112031936646, 0.7910374999046326, 0.7925039529800415], [0.2652755379676819, 0.24952274560928345, 0.21708005666732788], [0.734205424785614, 0.5624915361404419, 0.5305168628692627]]"
91582277_508312063183743_5478720207399403157_n.jpg,2,2,2,2,2,4,4,#hystericglamour,"[[0.6977055072784424, 0.5855382680892944, 0.5609558820724487], [0.9986967444419861, 0.9980586767196655, 0.9962701201438904], [0.4896210730075836, 0.2553536891937256, 0.21447288990020752], [0.9235595464706421, 0.7285622954368591, 0.3251182734966278], [0.6215757727622986, 0.524593710899353, 0.5075677037239075]]"
92176032_589643338296038_667253762515142649_n.jpg,2,2,2,2,2,2,2,@omanko Notre Dame Knit,"[[0.4075845777988434, 0.4217936396598816, 0.47788548469543457], [0.7946978807449341, 0.767715334892273, 0.8233635425567627], [0.20364004373550415, 0.0661095380783081, 0.09261953830718994], [0.9985875487327576, 0.9978282451629639, 0.9985226988792419], [0.3177844285964966, 0.3293537199497223, 0.3869805634021759]]"
91775469_139664150927233_5512376371383963414_n.jpg,2,2,2,2,2,4,4,Palace x Evisu,"[[0.17407011985778809, 0.16267460584640503, 0.1972510814666748], [0.9968976974487305, 0.9959235191345215, 0.9950615167617798], [0.6368950009346008, 0.6333865523338318, 0.6060612201690674], [0.7499349117279053, 0.254621684551239, 0.24052584171295166], [0.31037119030952454, 0.27826371788978577, 0.2831898629665375]]"
91289972_2544139855852458_4299708042568885002_n.jpg,2,2,2,2,2,2,2,#maisonmargiela,"[[0.21468347311019897, 0.17779937386512756, 0.23054859042167664], [0.9967153072357178, 0.9960956573486328, 0.9958980083465576], [0.6110398173332214, 0.5799617171287537, 0.5851094126701355], [0.8393644690513611, 0.8156589865684509, 0.8060322403907776], [0.381569504737854, 0.3466563820838928, 0.3721082806587219]]"
91318590_102069534752679_2272298231881464577_n.jpg,2,2,2,2,2,2,2,@x3800x,"[[0.999191403388977, 0.9990717172622681, 0.998944878578186], [0.18548300862312317, 0.21160444617271423, 0.2612832486629486], [0.7622127532958984, 0.5321071147918701, 0.5028821229934692], [0.138105571269989, 0.15723839402198792, 0.20627239346504211], [0.4625190198421478, 0.34656962752342224, 0.338896781206131]]"
91331320_324322655195811_3375588780687342413_n.jpg,2,2,2,2,2,4,4,@rclmd.la,"[[0.9774709939956665, 0.9765671491622925, 0.9747865200042725], [0.20929360389709473, 0.18467232584953308, 0.2069799304008484], [0.9108520746231079, 0.046031296253204346, 0.15732350945472717], [0.1180163025856018, 0.09727364778518677, 0.11210179328918457], [0.5803669691085815, 0.6233192086219788, 0.731604278087616]]"
91306718_156682609132458_3230148962923452579_n.jpg,2,2,2,2,2,2,2,@hurthadoclo,"[[0.9954474568367004, 0.9933583736419678, 0.9911104440689087], [0.1563129425048828, 0.14800536632537842, 0.17954683303833008], [0.5739153027534485, 0.5141567587852478, 0.5041056871414185], [0.4508729875087738, 0.2328033447265625, 0.27259644865989685], [0.7867165207862854, 0.7161769866943359, 0.707633376121521]]"
91505182_153482519469223_6518025853566889896_n.jpg,2,2,2,2,2,2,2,@houseoferrors,"[[0.640838623046875, 0.5232764482498169, 0.4504793584346771], [0.9989382028579712, 0.9975097179412842, 0.9961297512054443], [0.4149165749549866, 0.29677850008010864, 0.25092893838882446], [0.8468045592308044, 0.752062201499939, 0.6741446256637573], [0.2021486759185791, 0.0746336579322815, 0.057385265827178955]]"
91452574_217179602683802_2175527562172464937_n.jpg,1,3,3,3,3,3,3,@irusustudio,"[[0.12774711847305298, 0.12605765461921692, 0.16767212748527527], [0.9960213303565979, 0.9964156746864319, 0.9958336353302002], [0.037742018699645996, 0.03971207141876221, 0.08160659670829773], [0.7894284129142761, 0.7902357578277588, 0.7654793858528137], [0.8385913372039795, 0.4896676242351532, 0.165604829788208]]"
91178006_237871404063624_3260334457179970859_n.jpg,1,3,4,5,5,6,6,@lagerfunk,"[[0.9888723492622375, 0.9855597615242004, 0.9808348417282104], [0.38659802079200745, 0.4124942123889923, 0.44670477509498596], [0.6860816478729248, 0.7036948204040527, 0.7368384003639221], [0.9482253193855286, 0.8303570747375488, 0.35739704966545105], [0.13431888818740845, 0.166454017162323, 0.18062788248062134]]"
91171210_238321887313260_3211585050541303345_n.jpg,2,2,2,2,6,7,8,@philllllthy Carhartt Pullover,"[[0.9981654286384583, 0.9976320266723633, 0.9973932504653931], [0.6207837462425232, 0.4409726858139038, 0.26442331075668335], [0.24453747272491455, 0.1477581262588501, 0.10132688283920288], [0.5526766777038574, 0.3635328412055969, 0.2003224790096283], [0.6783530116081238, 0.5230088829994202, 0.35257863998413086]]"
91219639_238220957572939_4067453351297733727_n.jpg,2,2,2,2,6,7,8,#isseymiyake,"[[0.944096565246582, 0.864943265914917, 0.23580828309059143], [0.9959527254104614, 0.9970405101776123, 0.9951008558273315], [0.039310455322265625, 0.5195821523666382, 0.2520369291305542], [0.643828809261322, 0.1578139066696167, 0.20254534482955933], [0.7310833930969238, 0.6628839373588562, 0.22124293446540833]]"
90997707_1285704591820531_1534131687941939989_n.jpg,1,3,4,5,5,6,6,@jacksonmalec,"[[0.6983335018157959, 0.6707628965377808, 0.5086201429367065], [0.38433295488357544, 0.35275641083717346, 0.3214801251888275], [0.9732516407966614, 0.9747941493988037, 0.975273847579956], [0.06949466466903687, 0.3765714764595032, 0.6312606930732727], [0.09214109182357788, 0.12617483735084534, 0.14552843570709229]]"
91490716_2917348751641387_4795376975813554154_n.jpg,1,3,3,3,3,3,3,Undercover 2016,"[[0.20468473434448242, 0.17722749710083008, 0.19717872142791748], [0.7487133741378784, 0.748310387134552, 0.7895998954772949], [0.6193146705627441, 0.6043947339057922, 0.5958463549613953], [0.9989357590675354, 0.9987655878067017, 0.998688280582428], [0.4971413016319275, 0.4896473288536072, 0.49211394786834717]]"
91014597_241716257223014_5459122183462582327_n.jpg,1,1,1,4,4,5,5,@anappendage,"[[0.997830867767334, 0.9985153675079346, 0.9983874559402466], [0.05225256085395813, 0.05429583787918091, 0.054659903049468994], [0.2881550192832947, 0.5016361474990845, 0.5229416489601135], [0.2371966540813446, 0.3893679976463318, 0.4120609760284424], [0.7131623029708862, 0.6270368695259094, 0.5723004937171936]]"
91210423_244982780234670_831552587343603593_n.jpg,2,2,2,2,6,7,8,Undercover 2005,"[[0.9812670946121216, 0.4380701184272766, 0.20922982692718506], [0.9960784912109375, 0.9951613545417786, 0.9943086504936218], [0.13600373268127441, 0.11235129833221436, 0.0939265787601471], [0.8467705249786377, 0.29415374994277954, 0.15282171964645386], [0.3046090006828308, 0.262548565864563, 0.23198308050632477]]"
91616975_2689935304622468_5144922599427530334_n.jpg,2,2,2,2,2,2,2,@dullnvibrant,"[[0.9916764497756958, 0.9924772381782532, 0.9923988580703735], [0.3767281174659729, 0.2811277210712433, 0.2658449113368988], [0.14277970790863037, 0.08539563417434692, 0.08001422882080078], [0.768278956413269, 0.747857928276062, 0.7533870339393616], [0.6093302965164185, 0.5118058919906616, 0.4973589777946472]]"
91339360_754126055118441_4849840940538584076_n.jpg,2,2,2,2,6,7,8,#supreme,"[[0.21365612745285034, 0.2626774311065674, 0.3205649256706238], [0.9933788776397705, 0.9926416277885437, 0.9891823530197144], [0.10321792960166931, 0.1209358274936676, 0.1345195770263672], [0.7311745285987854, 0.17848849296569824, 0.15880626440048218], [0.828092634677887, 0.6899555921554565, 0.25627750158309937]]"
90825133_148173626724750_3368364632092927817_n.jpg,2,2,2,2,6,7,8,@jacubraus,"[[0.06821396946907043, 0.06688180565834045, 0.0669984221458435], [0.9912230968475342, 0.991147518157959, 0.9904282689094543], [0.9007539749145508, 0.08442741632461548, 0.09212428331375122], [0.967145562171936, 0.8654626607894897, 0.15459395945072174], [0.6327371597290039, 0.5964405536651611, 0.5349522829055786]]"
90821731_240358083768954_4050614140852887738_n.jpg,1,3,3,3,3,3,3,@dieyoung.us,"[[0.9976294636726379, 0.9979794025421143, 0.9980632066726685], [0.11687782406806946, 0.11944714188575745, 0.12948444485664368], [0.7200955748558044, 0.7259764671325684, 0.7343562841415405], [0.40192511677742004, 0.4067310690879822, 0.41692471504211426], [0.05156320333480835, 0.04847234487533569, 0.06492400169372559]]"
91059818_209023573733114_2695401880375739563_n.jpg,2,2,2,2,2,2,2,@offlinebychanel,"[[0.36254459619522095, 0.5119421482086182, 0.6148327589035034], [0.8475892543792725, 0.7794044017791748, 0.7361780405044556], [0.9984443783760071, 0.9981244206428528, 0.9978082180023193], [0.5882483720779419, 0.4982401430606842, 0.4482933282852173], [0.9212351441383362, 0.5949691534042358, 0.4683845341205597]]"
91418060_845127832673976_6039710354409872247_n.jpg,1,3,3,3,3,3,3,Dior SS05,"[[0.9969667196273804, 0.9968410730361938, 0.9955168962478638], [0.310385137796402, 0.3181864321231842, 0.32560423016548157], [0.5797203779220581, 0.5554220676422119, 0.5013123750686646], [0.20719516277313232, 0.21178287267684937, 0.22436842322349548], [0.4182041883468628, 0.4159490466117859, 0.39968550205230713]]"
91024470_259179238432404_3129465721117796492_n.jpg,2,2,2,2,2,4,4,Supreme 2009,"[[0.7385808229446411, 0.6230432391166687, 0.5236186385154724], [0.9937057495117188, 0.9885774850845337, 0.9668996334075928], [0.09811961650848389, 0.09123265743255615, 0.07931327819824219], [0.1400454044342041, 0.19926679134368896, 0.28143221139907837], [0.6390987038612366, 0.17571231722831726, 0.1061674952507019]]"
91245562_486171785599216_9174130769345551752_n.jpg,1,3,3,3,3,3,3,@rclmd.la,"[[0.9721449017524719, 0.9698260426521301, 0.9690994024276733], [0.4958488345146179, 0.4853639304637909, 0.5747606754302979], [0.22658979892730713, 0.21361589431762695, 0.24691206216812134], [0.6606884002685547, 0.6512373685836792, 0.7359815835952759], [0.8904064893722534, 0.8845090866088867, 0.9004104137420654]]"
91401281_153937775859160_4519289568313832752_n.jpg,1,3,3,3,3,3,3,@valkristopher,"[[0.4375600218772888, 0.4285024106502533, 0.455451101064682], [0.9990403652191162, 0.9990173578262329, 0.9988749027252197], [0.14812439680099487, 0.14272063970565796, 0.13387155532836914], [0.3408292829990387, 0.33464065194129944, 0.35680338740348816], [0.7693463563919067, 0.7669685482978821, 0.7699260115623474]]"
90877476_1083611805326197_74874915699569208_n.jpg,2,2,2,2,2,2,2,#isseymiyake,"[[0.9276884198188782, 0.9173291921615601, 0.9040003418922424], [0.33083605766296387, 0.29218417406082153, 0.3054477572441101], [0.9982935190200806, 0.9980030059814453, 0.9983157515525818], [0.5312238931655884, 0.45343518257141113, 0.4497155547142029], [0.8029454946517944, 0.6416915655136108, 0.6024051904678345]]"
90734631_673132310104484_6761961409039438880_n.jpg,1,1,1,4,4,5,5,@disrupt.normality,"[[0.23599883913993835, 0.23503154516220093, 0.22520509362220764], [0.9981156587600708, 0.9980336427688599, 0.99773108959198], [0.0483776330947876, 0.047167837619781494, 0.04324769973754883], [0.4558837413787842, 0.4912239909172058, 0.4085436165332794], [0.6872948408126831, 0.7081388831138611, 0.6495530009269714]]"
91027826_2845499112343594_7659063764918877665_n.jpg,1,1,1,4,4,5,5,@bavablothe Knits,"[[0.5544865131378174, 0.6918768882751465, 0.7003915905952454], [0.019177526235580444, 0.040915071964263916, 0.07974714040756226], [0.9809473752975464, 0.9870156049728394, 0.9861371517181396], [0.294122576713562, 0.47702762484550476, 0.5174434781074524], [0.09591853618621826, 0.251964271068573, 0.3380805253982544]]"
90519515_809271809479654_8649660188992865404_n.jpg,2,2,2,2,6,7,8,@junpenelope,"[[0.9976207613945007, 0.9975420236587524, 0.9973365068435669], [0.11147868633270264, 0.10502183437347412, 0.10245734453201294], [0.7400265336036682, 0.48708251118659973, 0.3039776086807251], [0.49653106927871704, 0.3209376335144043, 0.2236821949481964], [0.8612368702888489, 0.6401529908180237, 0.4084101915359497]]"
90990177_807904779613028_7584336748363648683_n.jpg,2,2,2,2,2,4,4,#acnestudios,"[[0.24905210733413696, 0.2435605525970459, 0.24390172958374023], [0.9974558353424072, 0.9969421625137329, 0.9972377419471741], [0.42639365792274475, 0.1654488444328308, 0.19421565532684326], [0.16344761848449707, 0.1367822289466858, 0.1354062855243683], [0.7355843782424927, 0.7296278476715088, 0.7256608605384827]]"
90519514_538969923489370_8983846788557692150_n.jpg,2,2,2,2,2,2,2,@santinolegardye,"[[0.9984650611877441, 0.9977143406867981, 0.9974750280380249], [0.07156696915626526, 0.06583169102668762, 0.10654556751251221], [0.6233696937561035, 0.5070874094963074, 0.49719056487083435], [0.8495655059814453, 0.759580135345459, 0.7131595015525818], [0.3661159873008728, 0.27498459815979004, 0.26952064037323]]"
90519514_259495228410608_5208297070691408313_n.jpg,2,2,2,2,2,4,4,General Research 1998,"[[0.997347354888916, 0.9962226152420044, 0.9949990510940552], [0.9694180488586426, 0.2623579204082489, 0.22609198093414307], [0.7937372922897339, 0.09587183594703674, 0.06557345390319824], [0.6149498224258423, 0.04838627576828003, 0.03433459997177124], [0.8942591547966003, 0.18605735898017883, 0.15034043788909912]]"
90636627_1059657281078990_7268095184304681078_n.jpg,2,2,2,2,2,2,2,@rclmd.la,"[[0.5455909371376038, 0.4942951798439026, 0.5016293525695801], [0.4513276219367981, 0.13393020629882812, 0.2899323105812073], [0.05381622910499573, 0.24386441707611084, 0.4934566617012024], [0.9738165140151978, 0.974496603012085, 0.9746706485748291], [0.13268348574638367, 0.14413627982139587, 0.15918725728988647]]"
